iter	RMSE
6337	60370.42333
6338	60369.93188
6339	60365.32709
6340	60364.70706
6341	60363.15584
6342	60362.85396
6343	60362.79197
6344	60358.31254
6345	60357.13803
6346	60353.14328
6347	60352.89298
6348	60351.39098
6349	60349.40765
6350	60348.79579
6351	60347.24435
6352	60346.96447
6353	60346.58395
6354	60343.4598
6355	60342.81565
6356	60341.89684
6357	60340.84093
6358	60338.83398
6359	60337.30064
6360	60332.73232
6361	60330.50073
6362	60330.06563
6363	60328.52697
6364	60326.5169
6365	60326.08684
6366	60324.38736
6367	60320.90271
6368	60316.30628
6369	60315.73057
6370	60314.61527
6371	60313.48642
6372	60313.03662
6373	60309.93446
6374	60309.4133
6375	60305.58791
6376	60298.99712
6377	60297.04952
6378	60294.10925
6379	60291.55691
6380	60290.53897
6381	60289.7171
6382	60286.3767
6383	60282.973
6384	60280.86637
6385	60278.08699
6386	60277.59308
6387	60273.17
6388	60272.78
6389	60271.38865
6390	60270.89415
6391	60269.58912
6392	60268.98427
6393	60266.23786
6394	60261.8583
6395	60261.53272
6396	60261.46411
6397	60258.73489
6398	60258.07617
6399	60257.03604
6400	60255.28003
6401	60252.22441
6402	60248.95516
6403	60246.2485
6404	60245.90259
6405	60245.76694
6406	60244.26923
6407	60243.64327
6408	60242.13901
6409	60234.49575
6410	60234.36868
6411	60230.95114
6412	60230.07462
6413	60226.97767
6414	60226.45587
6415	60225.8234
6416	60225.38081
6417	60224.19827
6418	60222.47072
6419	60218.0732
6420	60217.32889
6421	60216.97904
6422	60212.52988
6423	60208.51383
6424	60207.6485
6425	60207.37962
6426	60207.26351
6427	60202.31873
6428	60200.98292
6429	60198.85956
6430	60198.25838
6431	60198.18731
6432	60196.10504
6433	60196.02358
6434	60192.99701
6435	60190.33016
6436	60188.71752
6437	60186.05651
6438	60184.35953
6439	60178.75975
6440	60177.92405
6441	60175.88992
6442	60175.33604
6443	60174.0787
6444	60171.41903
6445	60170.27651
6446	60165.95006
6447	60165.06046
6448	60160.64436
6449	60159.20204
6450	60159.0941
6451	60158.61822
6452	60157.8708
6453	60156.907
6454	60152.62388
6455	60145.54066
6456	60144.33891
6457	60143.4294
6458	60139.13917
6459	60136.66997
6460	60129.55594
6461	60127.96086
6462	60127.47921
6463	60126.51343
6464	60125.54566
6465	60123.70357
6466	60123.313
6467	60122.89656
6468	60122.64372
6469	60121.00754
6470	60115.48392
6471	60115.03189
6472	60114.86462
6473	60108.45513
6474	60104.54554
6475	60104.16403
6476	60100.44202
6477	60096.18435
6478	60095.80603
6479	60095.31654
6480	60089.02273
6481	60088.37745
6482	60085.83494
6483	60085.39983
6484	60084.85967
6485	60083.43677
6486	60082.99825
6487	60080.37648
6488	60077.99318
6489	60075.82176
6490	60074.84354
6491	60074.31067
6492	60073.17203
6493	60072.78683
6494	60070.21626
6495	60066.92574
6496	60060.61607
6497	60056.15516
6498	60055.53515
6499	60053.36851
6500	60053.26619
6501	60049.9935
6502	60046.28409
6503	60045.45441
6504	60042.09241
6505	60041.60021
6506	60041.11078
6507	60040.95384
6508	60039.79996
6509	60039.42266
6510	60036.89739
6511	60034.57098
6512	60033.74396
6513	60032.81436
6514	60032.44283
6515	60031.51137
6516	60031.44358
6517	60031.21863
6518	60026.95452
6519	60023.25955
6520	60021.64969
6521	60020.86078
6522	60019.03318
6523	60017.1665
6524	60013.81778
6525	60013.08996
6526	60012.13741
6527	60008.26884
6528	60007.92192
6529	60004.94669
6530	60002.69127
6531	60000.12122
6532	59999.16225
6533	59997.59676
6534	59993.0692
6535	59990.82679
6536	59989.79729
6537	59988.64757
6538	59986.38133
6539	59985.59463
6540	59983.90928
6541	59980.60676
6542	59980.12083
6543	59976.99704
6544	59975.30601
6545	59972.87502
6546	59972.563
6547	59972.00142
6548	59969.29182
6549	59968.64643
6550	59967.20938
6551	59963.83461
6552	59963.3579
6553	59961.9542
6554	59961.3784
6555	59959.87408
6556	59959.80594
6557	59958.58108
6558	59956.23979
6559	59952.52994
6560	59948.30081
6561	59947.83738
6562	59947.49224
6563	59946.5226
6564	59946.03277
6565	59945.91998
6566	59941.73411
6567	59940.88565
6568	59940.26435
6569	59938.71032
6570	59938.35705
6571	59937.88482
6572	59937.81306
6573	59936.36736
6574	59931.74582
6575	59925.48171
6576	59917.69418
6577	59914.81109
6578	59914.31603
6579	59912.82332
6580	59909.87137
6581	59908.55961
6582	59906.71758
6583	59906.51131
6584	59904.10897
6585	59902.4501
6586	59900.91532
6587	59898.56836
6588	59896.97334
6589	59892.81584
6590	59892.11798
6591	59891.6722
6592	59890.37294
6593	59888.04506
6594	59887.38707
6595	59886.86488
6596	59884.36767
6597	59883.76734
6598	59881.95216
6599	59880.95374
6600	59874.74229
6601	59870.58611
6602	59869.02734
6603	59868.47802
6604	59867.94625
6605	59866.43128
6606	59863.23478
6607	59859.76534
6608	59855.62371
6609	59851.41981
6610	59850.98591
6611	59850.0775
6612	59848.83898
6613	59842.72663
6614	59840.71761
6615	59840.12168
6616	59836.38611
6617	59835.79614
6618	59835.38739
6619	59833.46133
6620	59831.43448
6621	59831.24177
6622	59830.8648
6623	59828.80778
6624	59827.78208
6625	59827.44118
6626	59824.93539
6627	59823.46684
6628	59821.22118
6629	59817.5743
6630	59813.92059
6631	59810.66104
6632	59809.66605
6633	59807.64379
6634	59806.97298
6635	59806.41282
6636	59804.52824
6637	59803.21302
6638	59802.12763
6639	59802.06563
6640	59797.83149
6641	59797.4443
6642	59795.36432
6643	59794.93866
6644	59793.94091
6645	59788.09153
6646	59787.0592
6647	59785.29447
6648	59781.2511
6649	59779.96123
6650	59779.34502
6651	59779.28658
6652	59775.16666
6653	59774.16754
6654	59766.5115
6655	59765.93645
6656	59764.70285
6657	59763.50549
6658	59761.55695
6659	59760.72845
6660	59759.27315
6661	59758.09493
6662	59756.64269
6663	59756.03985
6664	59755.59732
6665	59754.20463
6666	59753.43727
6667	59751.0708
6668	59749.18458
6669	59748.82475
6670	59748.29895
6671	59747.31422
6672	59746.49055
6673	59746.15315
6674	59745.02922
6675	59743.2704
6676	59742.26345
6677	59738.10845
6678	59737.49504
6679	59736.89212
6680	59732.52371
6681	59730.04667
6682	59722.48247
6683	59721.47369
6684	59720.4554
6685	59719.18664
6686	59718.71959
6687	59715.94579
6688	59714.02793
6689	59713.12391
6690	59711.91586
6691	59711.4994
6692	59707.18268
6693	59705.94968
6694	59705.46197
6695	59703.97385
6696	59701.42185
6697	59699.56318
6698	59698.93805
6699	59696.97697
6700	59696.06488
6701	59692.57025
6702	59690.81798
6703	59688.93973
6704	59688.60571
6705	59687.05006
6706	59685.46366
6707	59684.94216
6708	59684.34042
6709	59683.71956
6710	59682.14665
6711	59681.24084
6712	59680.40877
6713	59677.19406
6714	59676.2689
6715	59675.65302
6716	59673.31485
6717	59671.29276
6718	59668.08346
6719	59667.19596
6720	59662.75838
6721	59661.85115
6722	59660.47435
6723	59660.11819
6724	59659.50146
6725	59659.03165
6726	59658.11782
6727	59657.78723
6728	59652.05941
6729	59650.33754
6730	59648.80064
6731	59647.81057
6732	59643.94443
6733	59641.94804
6734	59639.6111
6735	59638.58824
6736	59636.2414
6737	59635.88914
6738	59635.38414
6739	59634.61686
6740	59631.51229
6741	59631.10696
6742	59630.88319
6743	59630.48112
6744	59629.15789
6745	59628.58777
6746	59628.01104
6747	59626.96959
6748	59625.45859
6749	59623.60649
6750	59623.14548
6751	59621.68093
6752	59620.94401
6753	59616.88007
6754	59614.82372
6755	59613.32554
6756	59610.17123
6757	59609.23613
6758	59606.71826
6759	59605.31448
6760	59603.86194
6761	59602.89093
6762	59598.84694
6763	59596.52131
6764	59595.71263
6765	59595.0681
6766	59590.63075
6767	59588.17761
6768	59587.50545
6769	59584.44498
6770	59582.14468
6771	59577.73638
6772	59575.8061
6773	59572.36331
6774	59569.9876
6775	59569.30107
6776	59566.59474
6777	59566.13992
6778	59565.40544
6779	59564.25202
6780	59563.47729
6781	59560.85328
6782	59559.03295
6783	59557.93104
6784	59557.47524
6785	59556.39026
6786	59556.00498
6787	59554.09761
6788	59553.66238
6789	59552.75229
6790	59552.27142
6791	59548.19703
6792	59547.65928
6793	59546.81242
6794	59544.99484
6795	59543.43531
6796	59543.03774
6797	59539.45055
6798	59538.02146
6799	59535.62913
6800	59534.08414
6801	59530.21732
6802	59529.66585
6803	59529.19101
6804	59528.78282
6805	59525.20691
6806	59522.82472
6807	59519.96187
6808	59518.2693
6809	59516.99932
6810	59515.57011
6811	59513.56923
6812	59512.21872
6813	59510.68366
6814	59509.60014
6815	59509.26823
6816	59505.23322
6817	59504.03346
6818	59502.84467
6819	59500.87273
6820	59500.15389
6821	59499.22827
6822	59497.98613
6823	59497.66225
6824	59496.52349
6825	59493.18373
6826	59491.47977
6827	59490.80049
6828	59486.70486
6829	59484.34812
6830	59482.41965
6831	59482.21886
6832	59481.87586
6833	59480.46604
6834	59480.10533
6835	59479.25354
6836	59477.94882
6837	59476.66132
6838	59476.36198
6839	59475.11315
6840	59473.73913
6841	59471.9742
6842	59471.43699
6843	59468.188
6844	59464.21216
6845	59463.49545
6846	59461.17351
6847	59458.22064
6848	59457.09182
6849	59454.55991
6850	59452.72497
6851	59451.59283
6852	59451.22159
6853	59450.37174
6854	59448.75621
6855	59444.79892
6856	59441.95765
6857	59438.92078
6858	59438.6179
6859	59436.67825
6860	59433.3277
6861	59431.01709
6862	59427.03974
6863	59424.4784
6864	59422.4549
6865	59422.30096
6866	59421.01896
6867	59416.64988
6868	59415.85285
6869	59415.62748
6870	59413.12833
6871	59411.21433
6872	59410.69511
6873	59409.42553
6874	59408.91209
6875	59406.92592
6876	59405.90858
6877	59405.39313
6878	59403.34274
6879	59401.84328
6880	59401.34616
6881	59398.5243
6882	59396.62934
6883	59396.06301
6884	59395.58998
6885	59393.11335
6886	59391.71603
6887	59390.7362
6888	59388.61269
6889	59386.83707
6890	59384.78446
6891	59380.52831
6892	59379.45957
6893	59376.04029
6894	59375.32089
6895	59374.96573
6896	59372.61286
6897	59369.51767
6898	59367.26758
6899	59366.70831
6900	59366.53717
6901	59365.62984
6902	59364.8292
6903	59363.1207
6904	59362.77383
6905	59362.14267
6906	59361.68497
6907	59360.82778
6908	59360.12864
6909	59357.85563
6910	59356.49959
6911	59355.2941
6912	59354.9496
6913	59353.13993
6914	59351.35515
6915	59348.10051
6916	59347.0514
6917	59345.28815
6918	59342.12496
6919	59341.7975
6920	59340.87866
6921	59338.64056
6922	59337.9529
6923	59333.99419
6924	59333.41903
6925	59333.07598
6926	59330.80273
6927	59330.12329
6928	59327.66128
6929	59327.11076
6930	59325.33935
6931	59321.46348
6932	59317.50561
6933	59316.6554
6934	59316.35543
6935	59315.84461
6936	59313.78401
6937	59312.25628
6938	59308.40764
6939	59306.64401
6940	59305.70808
6941	59304.8508
6942	59303.66993
6943	59303.0054
6944	59302.58078
6945	59300.58278
6946	59298.67514
6947	59298.5175
6948	59297.1461
6949	59293.26044
6950	59292.92239
6951	59290.9251
6952	59290.38456
6953	59287.34073
6954	59286.46465
6955	59284.42929
6956	59280.33465
6957	59276.50294
6958	59275.92118
6959	59275.2804
6960	59274.70375
6961	59273.62835
6962	59272.79079
6963	59271.94164
6964	59271.29679
6965	59267.83021
6966	59266.32483
6967	59262.51745
6968	59260.07317
6969	59258.97174
6970	59258.82618
6971	59258.53121
6972	59254.56487
6973	59253.56784
6974	59252.10317
6975	59248.25658
6976	59244.20442
6977	59243.85311
6978	59240.15378
6979	59238.43622
6980	59238.17518
6981	59237.7102
6982	59236.33636
6983	59234.49797
6984	59229.36478
6985	59228.09869
6986	59226.94362
6987	59225.4227
6988	59224.56645
6989	59220.63933
6990	59216.80552
6991	59211.11107
6992	59209.3591
6993	59208.88257
6994	59205.88075
6995	59203.47726
6996	59199.62512
6997	59198.20866
6998	59197.58697
6999	59194.62475
7000	59194.50543
7001	59194.12605
7002	59192.83469
7003	59190.62081
7004	59186.73271
7005	59185.54002
7006	59184.9978
7007	59181.13031
7008	59180.44863
7009	59179.05077
7010	59178.61237
7011	59174.8276
7012	59173.6341
7013	59170.69308
7014	59168.85697
7015	59166.92128
7016	59163.98028
7017	59163.14127
7018	59161.79224
7019	59156.1406
7020	59154.79328
7021	59153.95603
7022	59153.25293
7023	59152.1496
7024	59150.79375
7025	59146.96468
7026	59146.86049
7027	59146.14352
7028	59145.14432
7029	59144.79422
7030	59143.97799
7031	59141.20953
7032	59140.75552
7033	59136.96082
7034	59136.36416
7035	59135.74952
7036	59135.36047
7037	59134.30995
7038	59132.09546
7039	59129.18549
7040	59126.53745
7041	59125.15424
7042	59124.58234
7043	59122.7349
7044	59120.55734
7045	59118.08493
7046	59117.37058
7047	59117.17889
7048	59111.57635
7049	59107.78357
7050	59106.05008
7051	59104.83321
7052	59104.72195
7053	59103.42238
7054	59099.87133
7055	59098.14012
7056	59096.07773
7057	59094.68772
7058	59092.46779
7059	59088.66081
7060	59085.79453
7061	59082.57908
7062	59081.25905
7063	59080.56032
7064	59080.22953
7065	59078.24397
7066	59074.53196
7067	59072.28665
7068	59071.44325
7069	59071.11914
7070	59069.91292
7071	59068.19241
7072	59061.76331
7073	59060.85848
7074	59057.68727
7075	59052.48424
7076	59049.60354
7077	59045.83546
7078	59045.51278
7079	59042.78951
7080	59042.19788
7081	59041.65594
7082	59035.81939
7083	59035.43771
7084	59031.75723
7085	59031.38217
7086	59030.25462
7087	59027.8913
7088	59025.94064
7089	59024.89393
7090	59019.17662
7091	59012.0899
7092	59009.74556
7093	59004.17206
7094	59003.79976
7095	59001.09163
7096	59000.75374
7097	58997.08878
7098	58995.14341
7099	58994.35283
7100	58993.90169
7101	58993.79778
7102	58990.06194
7103	58988.89908
7104	58986.07411
7105	58984.90249
7106	58983.23908
7107	58980.54724
7108	58980.17292
7109	58978.46907
7110	58976.65359
7111	58972.62337
7112	58972.34182
7113	58971.77382
7114	58971.29427
7115	58970.35793
7116	58968.24512
7117	58966.93803
7118	58966.14534
7119	58965.6447
7120	58965.35473
7121	58965.01151
7122	58963.87369
7123	58962.16173
7124	58958.45448
7125	58957.74808
7126	58954.18806
7127	58951.51226
7128	58949.0965
7129	58948.22362
7130	58944.50602
7131	58942.32173
7132	58940.54108
7133	58938.85989
7134	58937.75356
7135	58937.4973
7136	58935.20461
7137	58932.33162
7138	58931.48505
7139	58929.83991
7140	58929.51643
7141	58929.41427
7142	58927.60142
7143	58927.19384
7144	58926.17064
7145	58924.25435
7146	58917.16206
7147	58910.71446
7148	58907.0354
7149	58906.75742
7150	58906.62481
7151	58905.04574
7152	58904.00773
7153	58901.99436
7154	58896.50031
7155	58895.44648
7156	58894.88866
7157	58892.82887
7158	58892.15074
7159	58888.51415
7160	58884.8964
7161	58884.38718
7162	58882.1246
7163	58880.64505
7164	58879.46603
7165	58879.1836
7166	58875.81686
7167	58872.20284
7168	58871.37553
7169	58867.77566
7170	58867.63096
7171	58864.10959
7172	58863.99138
7173	58863.46946
7174	58862.89856
7175	58860.06238
7176	58859.75662
7177	58856.96576
7178	58853.59004
7179	58852.92529
7180	58849.3947
7181	58847.63522
7182	58845.96016
7183	58845.43376
7184	58843.04693
7185	58842.90583
7186	58839.3417
7187	58838.04741
7188	58833.26962
7189	58832.70819
7190	58830.54171
7191	58829.09392
7192	58828.58047
7193	58825.73825
7194	58822.24166
7195	58820.90858
7196	58819.85828
7197	58818.50939
7198	58816.62369
7199	58814.44042
7200	58814.12024
7201	58813.56315
7202	58811.04812
7203	58805.43277
7204	58801.88911
7205	58801.33114
7206	58800.17768
7207	58796.28757
7208	58794.68131
7209	58793.90239
7210	58792.17647
7211	58788.65084
7212	58786.33388
7213	58782.88737
7214	58778.51816
7215	58777.10098
7216	58774.70716
7217	58771.2225
7218	58769.60116
7219	58766.61671
7220	58763.01576
7221	58761.96584
7222	58758.68671
7223	58757.34448
7224	58756.13478
7225	58752.6676
7226	58749.21846
7227	58748.06249
7228	58743.27499
7229	58739.72785
7230	58737.54712
7231	58734.91417
7232	58734.80519
7233	58734.1124
7234	58733.79479
7235	58730.37308
7236	58729.89306
7237	58728.2332
7238	58725.34818
7239	58725.2008
7240	58724.32561
7241	58721.59966
7242	58718.22434
7243	58714.72211
7244	58711.30583
7245	58709.71887
7246	58707.79667
7247	58707.42233
7248	58706.46371
7249	58705.67369
7250	58702.28399
7251	58701.76638
7252	58701.45216
7253	58700.68529
7254	58697.31286
7255	58696.78302
7256	58696.47033
7257	58695.53804
7258	58693.99637
7259	58693.7209
7260	58690.99686
7261	58687.33383
7262	58687.04858
7263	58683.6928
7264	58683.2311
7265	58683.14526
7266	58681.79663
7267	58679.65235
7268	58678.37646
7269	58678.08394
7270	58676.55107
7271	58673.26486
7272	58671.3967
7273	58670.40182
7274	58669.91594
7275	58666.59304
7276	58665.67687
7277	58664.64769
7278	58661.70315
7279	58658.39698
7280	58656.34318
7281	58654.33255
7282	58654.02864
7283	58653.90059
7284	58653.61105
7285	58653.49709
7286	58652.91411
7287	58651.70817
7288	58648.24774
7289	58645.5066
7290	58642.21695
7291	58641.80876
7292	58638.5362
7293	58636.60191
7294	58636.04873
7295	58635.2565
7296	58634.96327
7297	58632.22504
7298	58628.96896
7299	58628.62123
7300	58626.55815
7301	58625.05062
7302	58623.03483
7303	58621.1174
7304	58620.79202
7305	58618.92333
7306	58616.85678
7307	58616.58918
7308	58613.34893
7309	58612.97975
7310	58612.16103
7311	58608.93669
7312	58607.75294
7313	58607.67921
7314	58606.42868
7315	58605.74149
7316	58605.40126
7317	58604.52323
7318	58601.34566
7319	58601.10489
7320	58600.22225
7321	58599.44168
7322	58594.03667
7323	58592.86716
7324	58589.72256
7325	58586.29233
7326	58584.05203
7327	58582.02165
7328	58581.71749
7329	58577.97089
7330	58577.50178
7331	58575.15158
7332	58573.53632
7333	58573.23092
7334	58570.05333
7335	58568.70664
7336	58565.54539
7337	58562.4005
7338	58562.07229
7339	58561.01004
7340	58557.88133
7341	58554.76879
7342	58551.67234
7343	58550.37841
7344	58550.10674
7345	58548.46415
7346	58547.54071
7347	58544.16399
7348	58543.77091
7349	58542.68105
7350	58542.36862
7351	58539.28777
7352	58538.95631
7353	58536.01845
7354	58535.70487
7355	58535.14637
7356	58534.60679
7357	58531.54489
7358	58529.51255
7359	58527.21281
7360	58524.21589
7361	58523.85102
7362	58522.65136
7363	58517.70448
7364	58515.06204
7365	58514.76232
7366	58511.80988
7367	58509.00266
7368	58507.89781
7369	58506.76231
7370	58506.35753
7371	58505.18184
7372	58505.06785
7373	58504.40898
7374	58503.44921
7375	58500.42841
7376	58497.73962
7377	58496.1843
7378	58494.82208
7379	58493.14009
7380	58492.57414
7381	58491.34962
7382	58489.94373
7383	58487.28987
7384	58481.91554
7385	58481.49559
7386	58478.48953
7387	58475.9149
7388	58475.50955
7389	58472.51437
7390	58471.35089
7391	58470.16634
7392	58469.66151
7393	58468.19436
7394	58465.57367
7395	58465.21055
7396	58464.11423
7397	58461.77684
7398	58459.62723
7399	58459.22706
7400	58457.68816
7401	58457.63413
7402	58457.07958
7403	58456.72665
7404	58455.41338
7405	58455.02865
7406	58454.89201
7407	58454.63263
7408	58454.50204
7409	58453.68448
7410	58450.70376
7411	58450.15765
7412	58449.85239
7413	58446.29451
7414	58445.90196
7415	58445.36014
7416	58440.02738
7417	58435.25742
7418	58431.90552
7419	58429.29725
7420	58428.34656
7421	58424.82398
7422	58424.04958
7423	58423.10785
7424	58420.19788
7425	58419.82936
7426	58418.59342
7427	58415.62613
7428	58412.67868
7429	58410.84448
7430	58408.62225
7431	58407.14326
7432	58404.20565
7433	58403.6057
7434	58400.72094
7435	58397.82028
7436	58394.32025
7437	58391.42671
7438	58391.09485
7439	58390.76888
7440	58387.92689
7441	58387.40907
7442	58386.2001
7443	58386.10556
7444	58383.2022
7445	58380.38876
7446	58377.17705
7447	58371.88294
7448	58371.82644
7449	58368.95262
7450	58365.57919
7451	58364.65984
7452	58362.04119
7453	58361.65166
7454	58358.82871
7455	58356.0203
7456	58354.98462
7457	58353.91853
7458	58353.46974
7459	58352.83007
7460	58349.12143
7461	58347.97839
7462	58347.26392
7463	58346.26303
7464	58345.47386
7465	58344.97921
7466	58342.18554
7467	58341.71126
7468	58340.7322
7469	58339.22969
7470	58336.45045
7471	58335.48846
7472	58334.46712
7473	58333.8404
7474	58332.91072
7475	58331.85563
7476	58329.90966
7477	58328.83337
7478	58327.71613
7479	58327.18645
7480	58325.41616
7481	58322.65365
7482	58321.15848
7483	58318.40669
7484	58318.25575
7485	58316.87911
7486	58313.53082
7487	58312.46894
7488	58311.97275
7489	58310.46733
7490	58309.22912
7491	58307.63528
7492	58307.14418
7493	58304.44033
7494	58303.14447
7495	58302.63962
7496	58299.91797
7497	58298.70296
7498	58296.51352
7499	58294.93483
7500	58293.77723
7501	58291.06535
7502	58290.36162
7503	58285.68735
7504	58283.39609
7505	58280.69795
7506	58280.34124
7507	58277.66319
7508	58274.99261
7509	58273.71626
7510	58271.46157
7511	58270.43537
7512	58269.66122
7513	58269.58027
7514	58266.89136
7515	58265.97852
7516	58265.49608
7517	58264.5971
7518	58263.71905
7519	58262.26033
7520	58261.84708
7521	58261.1011
7522	58260.07484
7523	58259.95837
7524	58259.58199
7525	58259.33624
7526	58258.96043
7527	58256.68474
7528	58253.81
7529	58252.91233
7530	58252.5191
7531	58251.2105
7532	58249.52959
7533	58246.17401
7534	58243.28332
7535	58243.20368
7536	58242.8799
7537	58241.22123
7538	58240.84486
7539	58240.13022
7540	58240.06613
7541	58239.06643
7542	58237.98889
7543	58235.35179
7544	58233.94999
7545	58233.06824
7546	58232.19522
7547	58231.23637
7548	58229.69729
7549	58227.06693
7550	58226.56344
7551	58220.4527
7552	58219.74877
7553	58217.57228
7554	58216.41614
7555	58213.79882
7556	58212.90186
7557	58210.73739
7558	58210.46985
7559	58206.65173
7560	58205.89636
7561	58204.70776
7562	58202.37209
7563	58198.42819
7564	58197.31432
7565	58196.78561
7566	58196.49396
7567	58194.70962
7568	58191.70281
7569	58190.40869
7570	58188.26682
7571	58185.74753
7572	58185.49695
7573	58184.64192
7574	58184.2518
7575	58183.68546
7576	58180.55301
7577	58177.74097
7578	58177.44006
7579	58177.15048
7580	58173.51927
7581	58172.87227
7582	58171.44571
7583	58166.75773
7584	58166.34884
7585	58164.59437
7586	58163.12651
7587	58162.05661
7588	58158.15956
7589	58155.55315
7590	58155.0139
7591	58153.866
7592	58151.02032
7593	58145.66095
7594	58143.01485
7595	58141.77173
7596	58137.86431
7597	58137.29347
7598	58136.45422
7599	58136.35071
7600	58135.92282
7601	58135.08949
7602	58134.45358
7603	58133.33435
7604	58132.9172
7605	58131.09773
7606	58125.42478
7607	58122.90812
7608	58121.68657
7609	58119.09273
7610	58118.6401
7611	58117.13878
7612	58116.36984
7613	58116.2404
7614	58115.0942
7615	58114.46097
7616	58110.61131
7617	58103.5832
7618	58097.98316
7619	58095.22864
7620	58093.77374
7621	58092.67734
7622	58089.78419
7623	58089.72392
7624	58087.14016
7625	58085.10748
7626	58082.5676
7627	58081.68726
7628	58079.12924
7629	58075.63674
7630	58073.09175
7631	58072.60754
7632	58069.56666
7633	58067.03448
7634	58065.23282
7635	58064.94812
7636	58064.58267
7637	58063.37743
7638	58060.85805
7639	58060.3906
7640	58057.88415
7641	58056.20391
7642	58055.78701
7643	58055.73192
7644	58054.01619
7645	58047.04078
7646	58041.15744
7647	58040.6334
7648	58039.67327
7649	58038.54832
7650	58036.755
7651	58034.75826
7652	58034.46587
7653	58034.40137
7654	58032.30721
7655	58030.38102
7656	58029.36918
7657	58025.53988
7658	58023.04483
7659	58020.5626
7660	58018.09801
7661	58016.33262
7662	58015.01169
7663	58014.31863
7664	58013.53407
7665	58011.24054
7666	58010.2574
7667	58008.64065
7668	58004.85615
7669	58002.81295
7670	58002.52599
7671	58001.3779
7672	57997.94903
7673	57994.55917
7674	57992.42804
7675	57990.98873
7676	57990.56575
7677	57988.80122
7678	57987.78254
7679	57986.3175
7680	57984.5009
7681	57983.70312
7682	57981.2474
7683	57978.68597
7684	57977.52148
7685	57974.16678
7686	57973.84709
7687	57973.09619
7688	57971.25096
7689	57970.01159
7690	57969.23642
7691	57969.10004
7692	57966.69197
7693	57964.25255
7694	57960.61846
7695	57959.71583
7696	57958.96872
7697	57957.62498
7698	57957.19743
7699	57955.28225
7700	57952.02994
7701	57951.27684
7702	57950.78494
7703	57949.12658
7704	57945.96207
7705	57945.16264
7706	57943.26893
7707	57942.74844
7708	57940.30378
7709	57939.97433
7710	57939.15178
7711	57936.90345
7712	57936.37852
7713	57935.91894
7714	57933.48666
7715	57932.96958
7716	57929.12432
7717	57928.12821
7718	57925.03016
7719	57924.71529
7720	57921.69633
7721	57921.40967
7722	57918.432
7723	57916.4952
7724	57913.42953
7725	57913.11927
7726	57907.34699
7727	57905.12975
7728	57904.39008
7729	57902.45109
7730	57901.93634
7731	57896.52044
7732	57895.2549
7733	57893.57298
7734	57891.59054
7735	57888.32266
7736	57888.19298
7737	57887.66181
7738	57886.21447
7739	57885.44948
7740	57885.32841
7741	57883.86377
7742	57882.50792
7743	57880.08455
7744	57874.09574
7745	57871.79687
7746	57869.87108
7747	57869.7789
7748	57869.2858
7749	57868.83211
7750	57866.42088
7751	57865.90912
7752	57864.87162
7753	57863.86542
7754	57862.2662
7755	57861.17985
7756	57858.78596
7757	57856.39893
7758	57854.81396
7759	57854.42066
7760	57852.05056
7761	57851.02788
7762	57850.97409
7763	57850.46559
7764	57848.24669
7765	57845.71543
7766	57845.12082
7767	57844.6527
7768	57841.85497
7769	57834.94243
7770	57833.96789
7771	57832.52302
7772	57830.18968
7773	57828.49496
7774	57827.53044
7775	57822.82711
7776	57820.98169
7777	57816.49588
7778	57814.1363
7779	57811.00202
7780	57810.69897
7781	57810.42933
7782	57809.2834
7783	57809.23029
7784	57808.38729
7785	57805.36916
7786	57804.78053
7787	57803.43354
7788	57802.17006
7789	57801.57868
7790	57801.44981
7791	57798.90537
7792	57798.79692
7793	57796.5698
7794	57795.91427
7795	57793.56774
7796	57792.15197
7797	57790.32378
7798	57787.12757
7799	57784.21272
7800	57783.30753
7801	57783.17643
7802	57780.4077
7803	57779.15154
7804	57779.04795
7805	57778.73168
7806	57775.64239
7807	57772.77144
7808	57771.49628
7809	57770.51979
7810	57769.94685
7811	57769.65253
7812	57762.79199
7813	57762.32305
7814	57760.82966
7815	57759.0052
7816	57757.03461
7817	57755.20858
7818	57755.11423
7819	57754.72823
7820	57754.38989
7821	57754.22807
7822	57752.70587
7823	57751.49015
7824	57750.81936
7825	57750.16937
7826	57749.73582
7827	57746.52463
7828	57745.16274
7829	57743.77947
7830	57743.63243
7831	57742.75746
7832	57740.794
7833	57740.51896
7834	57738.68275
7835	57737.79693
7836	57735.63093
7837	57731.06444
7838	57730.5243
7839	57729.9403
7840	57729.21984
7841	57728.24638
7842	57728.19365
7843	57727.76313
7844	57727.39313
7845	57725.70058
7846	57725.64294
7847	57722.8144
7848	57721.2614
7849	57719.79594
7850	57719.15254
7851	57718.80335
7852	57716.46641
7853	57715.52099
7854	57713.19601
7855	57708.79175
7856	57706.31817
7857	57703.37861
7858	57703.3265
7859	57698.02724
7860	57697.97044
7861	57697.15923
7862	57695.82343
7863	57693.7304
7864	57692.40454
7865	57690.08896
7866	57687.78708
7867	57685.00876
7868	57684.15456
7869	57682.58758
7870	57680.2618
7871	57679.56127
7872	57677.27078
7873	57676.13575
7874	57675.70755
7875	57672.55271
7876	57672.02296
7877	57671.68394
7878	57670.89534
7879	57667.52833
7880	57666.7511
7881	57664.45386
7882	57662.17471
7883	57659.90473
7884	57657.51328
7885	57656.71669
7886	57652.27993
7887	57650.02467
7888	57649.93286
7889	57648.45767
7890	57647.69768
7891	57646.83552
7892	57644.87661
