iter	Passed	Remaining
4777	54876	59976
4778	54887	59964
4779	54903	59957
4780	54917	59948
4781	54934	59943
4782	54946	59932
4783	54963	59926
4784	54975	59916
4785	54986	59903
4786	55000	59894
4787	55011	59883
4788	55018	59866
4789	55029	59854
4790	55045	59847
4791	55060	59840
4792	55070	59827
4793	55089	59824
4794	55104	59816
4795	55120	59809
4796	55130	59796
4797	55149	59793
4798	55167	59788
4799	55189	59788
4800	55204	59780
4801	55211	59764
4802	55223	59753
4803	55238	59746
4804	55254	59739
4805	55269	59731
4806	55281	59720
4807	55297	59714
4808	55310	59703
4809	55323	59694
4810	55338	59686
4811	55354	59680
4812	55366	59668
4813	55379	59659
4814	55395	59652
4815	55444	59681
4816	55458	59672
4817	55470	59660
4818	55505	59675
4819	55519	59666
4820	55530	59654
4821	55537	59637
4822	55552	59629
4823	55567	59622
4824	55584	59616
4825	55601	59610
4826	55614	59600
4827	55630	59593
4828	55646	59587
4829	55658	59576
4830	55667	59562
4831	55683	59555
4832	55699	59549
4833	55716	59543
4834	55732	59536
4835	55743	59523
4836	55758	59516
4837	55773	59508
4838	55786	59498
4839	55802	59491
4840	55816	59482
4841	55835	59479
4842	55845	59466
4843	55856	59453
4844	56013	59597
4845	56132	59700
4846	56158	59703
4847	56172	59694
4848	56188	59688
4849	56204	59681
4850	56223	59677
4851	56239	59670
4852	56260	59668
4853	56274	59659
4854	56294	59656
4855	56314	59654
4856	56336	59654
4857	56351	59645
4858	56366	59638
4859	56382	59630
4860	56393	59618
4861	56407	59609
4862	56420	59599
4863	56433	59588
4864	56448	59581
4865	56472	59582
4866	56493	59581
4867	56511	59575
4868	56528	59570
4869	56549	59568
4870	56570	59566
4871	56586	59559
4872	56604	59554
4873	56629	59557
4874	56649	59554
4875	56663	59545
4876	56688	59547
4877	56707	59543
4878	56738	59552
4879	56762	59554
4880	56779	59547
4881	56790	59536
4882	56804	59526
4883	56823	59522
4884	56846	59523
4885	56871	59525
4886	56883	59514
4887	56901	59508
4888	56921	59506
4889	56941	59503
4890	56957	59495
4891	56968	59484
4892	56981	59473
4893	57025	59495
4894	57038	59485
4895	57047	59470
4896	57083	59484
4897	57105	59483
4898	57122	59477
4899	57139	59472
4900	57151	59460
4901	57164	59449
4902	57184	59447
4903	57199	59439
4904	57215	59431
4905	57234	59427
4906	57246	59416
4907	57266	59413
4908	57279	59403
4909	57292	59392
4910	57307	59384
4911	57316	59370
4912	57331	59362
4913	57340	59347
4914	57355	59338
4915	57376	59337
4916	57393	59330
4917	57411	59326
4918	57425	59317
4919	57437	59305
4920	57451	59296
4921	57464	59285
4922	57482	59280
4923	57504	59279
4924	57528	59280
4925	57560	59290
4926	57580	59286
4927	57590	59273
4928	57600	59259
4929	57612	59248
4930	57629	59242
4931	57648	59237
4932	57668	59234
4933	57687	59231
4934	57721	59241
4935	57741	59239
4936	57767	59241
4937	57795	59246
4938	57814	59242
4939	57832	59237
4940	57851	59233
4941	57866	59224
4942	57879	59214
4943	57901	59213
4944	57914	59202
4945	57931	59196
4946	57947	59189
4947	57959	59178
4948	57968	59163
4949	57974	59145
4950	57982	59129
4951	57992	59117
4952	58009	59110
4953	58021	59099
4954	58038	59092
4955	58054	59085
4956	58070	59077
4957	58085	59069
4958	58104	59065
4959	58117	59054
4960	58133	59047
4961	58147	59038
4962	58158	59026
4963	58175	59019
4964	58182	59002
4965	58195	58992
4966	58203	58977
4967	58216	58966
4968	58233	58959
4969	58246	58949
4970	58261	58941
4971	58273	58929
4972	58288	58921
4973	58296	58905
4974	58311	58897
4975	58326	58888
4976	58337	58876
4977	58353	58869
4978	58368	58860
4979	58386	58855
4980	58398	58843
4981	58412	58834
4982	58426	58825
4983	58442	58817
4984	58455	58807
4985	58472	58801
4986	58484	58789
4987	58496	58778
4988	58512	58770
4989	58525	58759
4990	58540	58751
4991	58559	58746
4992	58576	58740
4993	58597	58738
4994	58611	58728
4995	58626	58719
4996	58634	58705
4997	58650	58697
4998	58664	58688
4999	58677	58677
5000	58692	58669
5001	58702	58655
5002	58717	58647
5003	58731	58637
5004	58747	58630
5005	58769	58628
5006	58786	58621
5007	58796	58608
5008	58812	58601
5009	58826	58591
5010	58843	58584
5011	58855	58573
5012	58907	58602
5013	58916	58587
5014	58930	58578
5015	58946	58570
5016	58961	58561
5017	58970	58547
5018	58980	58533
5019	58990	58520
5020	59004	58511
5021	59014	58497
5022	59029	58489
5023	59043	58479
5024	59057	58469
5025	59066	58455
5026	59083	58448
5027	59098	58440
5028	59112	58431
5029	59127	58422
5030	59137	58408
5031	59151	58399
5032	59163	58387
5033	59178	58379
5034	59188	58365
5035	59204	58357
5036	59214	58344
5037	59226	58333
5038	59241	58324
5039	59255	58315
5040	59271	58306
5041	59284	58296
5042	59298	58287
5043	59309	58274
5044	59328	58270
5045	59341	58259
5046	59355	58250
5047	59381	58251
5048	59395	58242
5049	59409	58233
5050	59424	58224
5051	59435	58212
5052	59450	58203
5053	59465	58194
5054	59480	58186
5055	59495	58177
5056	59508	58166
5057	59524	58158
5058	59538	58149
5059	59549	58137
5060	59562	58126
5061	59577	58118
5062	59590	58107
5063	59603	58097
5064	59616	58086
5065	59636	58082
5066	59649	58072
5067	59662	58061
5068	59672	58047
5069	59685	58037
5070	59697	58026
5071	59708	58013
5072	59719	58000
5073	59730	57988
5074	59736	57971
5075	59745	57956
5076	59760	57947
5077	59773	57936
5078	59787	57927
5079	59802	57919
5080	59817	57909
5081	59829	57898
5082	59847	57892
5083	59860	57882
5084	59876	57874
5085	59890	57865
5086	59904	57855
5087	59919	57846
5088	59927	57831
5089	59943	57823
5090	59953	57810
5091	59966	57799
5092	59976	57785
5093	59992	57778
5094	60004	57767
5095	60018	57756
5096	60031	57746
5097	60045	57737
5098	60060	57727
5099	60075	57719
5100	60090	57710
5101	60101	57697
5102	60133	57706
5103	60152	57701
5104	60166	57691
5105	60188	57689
5106	60200	57677
5107	60215	57669
5108	60224	57654
5109	60240	57646
5110	60253	57636
5111	60263	57622
5112	60273	57609
5113	60288	57600
5114	60313	57601
5115	60327	57591
5116	60341	57582
5117	60357	57574
5118	60374	57567
5119	60383	57553
5120	60397	57542
5121	60407	57530
5122	60422	57520
5123	60436	57511
5124	60447	57499
5125	60472	57499
5126	60490	57494
5127	60500	57479
5128	60510	57467
5129	60527	57459
5130	60536	57445
5131	60549	57434
5132	60558	57419
5133	60565	57404
5134	60580	57395
5135	60591	57382
5136	60603	57370
5137	60618	57362
5138	60631	57351
5139	60644	57341
5140	60658	57331
5141	60669	57318
5142	60682	57308
5143	60693	57295
5144	60707	57286
5145	60719	57274
5146	60736	57267
5147	60752	57259
5148	60765	57248
5149	60775	57234
5150	60785	57221
5151	60814	57226
5152	60830	57218
5153	60843	57207
5154	60858	57199
5155	60872	57189
5156	60887	57179
5157	60895	57164
5158	60909	57154
5159	60925	57147
5160	60938	57136
5161	60950	57125
5162	60958	57109
5163	60967	57095
5164	60982	57085
5165	60992	57072
5166	61000	57057
5167	61011	57044
5168	61018	57028
5169	61025	57012
5170	61039	57002
5171	61052	56991
5172	61063	56979
5173	61073	56965
5174	61081	56949
5175	61093	56938
5176	61105	56926
5177	61114	56912
5178	61123	56898
5179	61133	56885
5180	61141	56869
5181	61154	56858
5182	61164	56845
5183	61174	56831
5184	61181	56815
5185	61193	56804
5186	61202	56789
5187	61214	56777
5188	61229	56768
5189	61245	56761
5190	61257	56749
5191	61269	56737
5192	61282	56727
5193	61334	56753
5194	61349	56744
5195	61357	56728
5196	61363	56711
5197	61397	56720
5198	61413	56712
5199	61424	56699
5200	61439	56691
5201	61448	56675
5202	61461	56665
5203	61478	56658
5204	61494	56650
5205	61509	56641
5206	61525	56633
5207	61539	56624
5208	61554	56614
5209	61571	56608
5210	61587	56600
5211	61602	56590
5212	61626	56590
5213	61641	56581
5214	61653	56569
5215	61666	56559
5216	61677	56546
5217	61690	56535
5218	61705	56527
5219	61723	56520
5220	61739	56513
5221	61749	56499
5222	61758	56484
5223	61775	56477
5224	61785	56464
5225	61792	56447
5226	61806	56438
5227	61818	56426
5228	61834	56418
5229	61846	56407
5230	61856	56393
5231	61871	56384
5232	61879	56369
5233	61894	56360
5234	61910	56352
5235	61938	56354
5236	61948	56341
5237	61961	56331
5238	61970	56316
5239	61982	56304
5240	61996	56294
5241	62010	56285
5242	62024	56275
5243	62038	56265
5244	62052	56255
5245	62066	56245
5246	62080	56235
5247	62095	56226
5248	62111	56218
5249	62127	56210
5250	62141	56200
5251	62150	56186
5252	62165	56177
5253	62177	56165
5254	62192	56156
5255	62204	56145
5256	62213	56130
5257	62232	56124
5258	62341	56201
5259	62365	56199
5260	62372	56184
5261	62388	56175
5262	62419	56181
5263	62434	56171
5264	62446	56160
5265	62463	56152
5266	62477	56142
5267	62486	56128
5268	62494	56113
5269	62505	56100
5270	62523	56094
5271	62541	56088
5272	62554	56077
5273	62573	56071
5274	62591	56065
5275	62628	56076
5276	62645	56068
5277	62671	56069
5278	62685	56059
5279	62696	56046
5280	62707	56034
5281	62724	56026
5282	62736	56015
5283	62750	56005
5284	62762	55993
5285	62777	55983
5286	62792	55974
5287	62805	55964
5288	62815	55950
5289	62830	55941
5290	62840	55927
5291	62850	55914
5292	62868	55908
5293	62883	55899
5294	62895	55887
5295	62909	55877
5296	62931	55874
5297	62943	55862
5298	62955	55851
5299	62988	55857
5300	63005	55850
5301	63022	55842
5302	63036	55833
5303	63046	55819
5304	63064	55813
5305	63079	55804
5306	63092	55793
5307	63103	55780
5308	63121	55773
5309	63133	55761
5310	63144	55748
5311	63160	55740
5312	63176	55732
5313	63186	55719
5314	63200	55708
5315	63219	55703
5316	63241	55700
5317	63258	55692
5318	63285	55694
5319	63303	55688
5320	63319	55680
5321	63344	55679
5322	63367	55677
5323	63384	55669
5324	63399	55660
5325	63409	55646
5326	63430	55642
5327	63436	55625
5328	63464	55628
5329	63485	55624
5330	63497	55612
5331	63519	55609
5332	63537	55603
5333	63552	55593
5334	63565	55582
5335	63579	55572
5336	63590	55559
5337	63603	55548
5338	63621	55541
5339	63634	55530
5340	63653	55525
5341	63669	55517
5342	63683	55506
5343	63695	55495
5344	63707	55483
5345	63723	55475
5346	63737	55464
5347	63754	55457
5348	63802	55476
5349	64018	55642
5350	64268	55837
5351	64285	55828
5352	64293	55813
5353	64321	55815
5354	64347	55816
5355	64361	55805
5356	64379	55798
5357	64390	55786
5358	64407	55777
5359	64422	55768
5360	64433	55756
5361	64441	55740
5362	64449	55725
5363	64463	55714
5364	64478	55705
5365	64494	55696
5366	64509	55687
5367	64523	55677
5368	64539	55668
5369	64558	55662
5370	64573	55652
5371	64595	55649
5372	64618	55647
5373	64629	55633
5374	64648	55627
5375	64657	55612
5376	64669	55600
5377	64680	55587
5378	64698	55581
5379	64713	55572
5380	64728	55562
5381	64736	55546
5382	64748	55534
5383	64757	55520
5384	64768	55507
5385	64782	55497
5386	64796	55486
5387	64805	55472
5388	64812	55455
5389	64828	55447
5390	64838	55433
5391	64854	55424
5392	64863	55410
5393	64883	55404
5394	64920	55414
5395	64935	55404
5396	64961	55404
5397	64985	55402
5398	64993	55387
5399	65008	55377
5400	65023	55367
5401	65037	55357
5402	65052	55348
5403	65067	55338
5404	65081	55328
5405	65092	55314
5406	65106	55304
5407	65120	55294
5408	65135	55284
5409	65146	55272
5410	65155	55257
5411	65164	55242
5412	65170	55225
5413	65188	55218
5414	65197	55204
5415	65211	55193
5416	65226	55183
5417	65242	55175
5418	65255	55164
5419	65264	55149
5420	65279	55140
5421	65289	55126
5422	65303	55115
5423	65349	55132
5424	65363	55121
5425	65377	55111
5426	65390	55100
5427	65414	55098
5428	65431	55090
5429	65444	55079
5430	65456	55067
5431	65465	55053
5432	65481	55043
5433	65493	55031
5434	65507	55021
5435	65527	55015
5436	65537	55002
5437	65562	55001
5438	65573	54988
5439	65587	54977
5440	65602	54967
5441	65610	54952
5442	65626	54944
5443	65643	54936
5444	65659	54927
5445	65670	54914
5446	65679	54899
5447	65696	54891
5448	65712	54882
5449	65724	54871
5450	65740	54862
5451	65756	54853
5452	65771	54843
5453	65787	54835
5454	65805	54827
5455	65819	54817
5456	65838	54811
5457	65850	54798
5458	65863	54787
5459	65878	54778
5460	65895	54769
5461	65907	54757
5462	65925	54751
5463	65942	54742
5464	65959	54735
5465	65974	54725
5466	65989	54715
5467	66011	54711
5468	66026	54701
5469	66047	54697
5470	66062	54688
5471	66077	54678
5472	66090	54666
5473	66100	54653
5474	66115	54643
5475	66126	54630
5476	66140	54619
5477	66154	54609
5478	66181	54609
5479	66197	54600
5480	66241	54615
5481	66267	54614
5482	66290	54611
5483	66305	54601
5484	66326	54596
5485	66356	54599
5486	66370	54588
5487	66382	54576
5488	66400	54569
5489	66416	54560
5490	66433	54552
5491	66449	54543
5492	66464	54533
5493	66479	54524
5494	66493	54513
5495	66504	54501
5496	66514	54487
5497	66540	54486
5498	66553	54475
5499	66570	54466
5500	66595	54465
5501	66618	54461
5502	66635	54453
5503	66649	54442
5504	66667	54436
5505	66678	54423
5506	66694	54413
5507	66707	54402
5508	66723	54393
5509	66738	54383
5510	66754	54374
5511	66769	54364
5512	66785	54356
5513	66798	54344
5514	66814	54336
5515	66835	54331
5516	66852	54322
5517	66866	54312
5518	66880	54301
5519	66892	54289
5520	66908	54280
5521	66917	54266
5522	66934	54257
5523	66942	54242
5524	66956	54231
5525	66968	54219
5526	66979	54206
5527	66992	54195
5528	67005	54183
5529	67020	54173
5530	67036	54165
5531	67049	54153
5532	67064	54143
5533	67078	54132
5534	67092	54122
5535	67104	54109
5536	67117	54099
5537	67127	54085
5538	67149	54081
5539	67163	54070
5540	67179	54061
5541	67188	54046
5542	67201	54035
5543	67215	54024
5544	67223	54009
5545	67236	53997
5546	67252	53988
5547	67268	53979
5548	67282	53969
5549	67293	53955
5550	67306	53944
5551	67318	53932
5552	67334	53923
5553	67344	53909
5554	67357	53898
5555	67369	53886
5556	67383	53875
5557	67400	53867
5558	67411	53853
5559	67425	53843
5560	67437	53831
5561	67452	53821
5562	67466	53811
5563	67475	53795
5564	67494	53789
5565	67517	53786
5566	67535	53778
5567	67559	53776
5568	67577	53768
5569	67594	53760
5570	67611	53752
5571	67623	53739
5572	67640	53731
5573	67660	53725
5574	67678	53718
5575	67693	53707
5576	67709	53698
5577	67723	53688
5578	67736	53677
5579	67758	53672
5580	67773	53662
5581	67789	53653
5582	67806	53645
5583	67826	53639
5584	67849	53635
5585	67869	53629
5586	67887	53622
5587	67900	53610
5588	67915	53600
5589	67928	53589
5590	67948	53583
5591	67963	53573
5592	68018	53595
5593	68036	53587
5594	68053	53579
5595	68070	53571
5596	68084	53560
5597	68101	53551
5598	68116	53541
5599	68133	53533
5600	68144	53520
5601	68157	53509
5602	68172	53499
5603	68189	53490
5604	68199	53476
5605	68215	53467
5606	68231	53458
5607	68242	53445
5608	68260	53437
5609	68275	53427
5610	68288	53416
5611	68304	53407
5612	68321	53398
5613	68347	53397
5614	68364	53388
5615	68376	53376
5616	68387	53363
5617	68397	53349
5618	68408	53336
5619	68421	53324
5620	68433	53312
5621	68443	53299
5622	68454	53285
5623	68468	53274
5624	68475	53259
5625	68482	53242
5626	68495	53230
5627	68507	53218
5628	68517	53204
5629	68531	53194
5630	68544	53182
5631	68557	53170
5632	68565	53155
5633	68579	53144
5634	68594	53135
5635	68606	53122
5636	68618	53110
5637	68627	53095
5638	68652	53093
5639	68662	53079
5640	68676	53068
5641	68685	53054
5642	68695	53039
5643	68707	53027
5644	68718	53014
5645	68726	52999
5646	68739	52987
5647	68748	52973
5648	68758	52959
5649	68770	52947
5650	68781	52934
5651	68788	52917
5652	68802	52907
5653	68810	52892
5654	68823	52880
5655	68833	52866
5656	68847	52855
5657	68863	52846
5658	68873	52832
5659	68886	52820
5660	68899	52809
5661	68912	52798
5662	68926	52787
5663	68937	52774
5664	68951	52763
5665	68961	52749
5666	68971	52735
5667	68985	52724
5668	68995	52711
5669	69005	52697
5670	69016	52684
5671	69025	52669
5672	69037	52657
5673	69048	52644
5674	69057	52629
5675	69068	52616
5676	69078	52602
5677	69088	52589
5678	69098	52575
5679	69143	52588
5680	69163	52581
5681	69182	52574
5682	69203	52569
5683	69212	52554
5684	69224	52542
5685	69236	52530
5686	69244	52514
5687	69256	52502
5688	69265	52487
5689	69274	52473
5690	69286	52461
5691	69293	52445
5692	69307	52434
5693	69320	52422
5694	69327	52406
5695	69336	52391
5696	69350	52380
5697	69357	52364
5698	69369	52352
5699	69384	52342
5700	69394	52328
5701	69409	52318
5702	69420	52305
5703	69433	52293
5704	69444	52281
5705	69452	52266
5706	69465	52253
5707	69478	52242
5708	69489	52229
5709	69506	52220
5710	69517	52208
5711	69530	52196
5712	69538	52181
5713	69548	52167
5714	69562	52156
5715	69574	52144
5716	69587	52133
5717	69597	52119
5718	69608	52106
5719	69622	52095
5720	69631	52080
5721	69644	52069
5722	69658	52058
5723	69668	52044
5724	69681	52033
5725	69689	52017
5726	69715	52015
5727	69724	52001
5728	69735	51987
5729	69747	51976
5730	69758	51962
5731	69772	51952
5732	69782	51938
5733	69794	51925
5734	69807	51914
5735	69815	51899
5736	69824	51884
5737	69837	51872
5738	69847	51859
5739	69860	51847
5740	69869	51833
5741	69877	51817
5742	69884	51801
5743	69897	51790
5744	69909	51778
5745	69918	51763
5746	69929	51750
5747	69947	51743
5748	69969	51737
5749	69986	51729
5750	70002	51719
5751	70015	51707
5752	70024	51693
5753	70033	51679
5754	70045	51667
5755	70057	51654
5756	70068	51641
5757	70082	51630
5758	70089	51615
5759	70097	51599
5760	70109	51587
5761	70119	51573
5762	70132	51562
5763	70143	51549
5764	70155	51536
5765	70166	51523
5766	70179	51511
5767	70195	51502
5768	70210	51492
5769	70223	51481
5770	70237	51470
5771	70245	51454
5772	70252	51439
5773	70265	51427
5774	70272	51411
5775	70282	51397
5776	70299	51389
5777	70314	51379
5778	70330	51369
5779	70340	51356
5780	70353	51343
5781	70364	51331
5782	70376	51319
5783	70388	51306
5784	70398	51292
5785	70413	51282
5786	70426	51271
5787	70435	51256
5788	70446	51243
5789	70455	51229
5790	70466	51216
5791	70481	51206
5792	70491	51192
5793	70505	51181
5794	70522	51173
5795	70542	51166
5796	70560	51158
5797	70570	51144
5798	70582	51132
5799	70599	51123
5800	70613	51112
5801	70630	51103
5802	70642	51091
5803	70657	51081
5804	70705	51095
5805	70726	51089
5806	70740	51078
5807	70758	51070
5808	70777	51063
5809	70792	51053
5810	70812	51047
5811	70820	51031
5812	70845	51028
5813	70862	51020
5814	70878	51010
5815	70892	50999
5816	70908	50990
5817	70920	50977
5818	70936	50968
5819	70956	50961
5820	70973	50953
5821	70988	50943
5822	71004	50933
5823	71024	50926
5824	71056	50929
5825	71068	50916
5826	71086	50908
5827	71100	50897
5828	71114	50886
5829	71122	50871
5830	71133	50858
5831	71150	50849
5832	71162	50837
5833	71178	50827
5834	71192	50816
5835	71207	50806
5836	71222	50796
5837	71235	50784
5838	71256	50778
5839	71274	50771
5840	71293	50763
5841	71304	50750
5842	71315	50737
5843	71331	50727
5844	71341	50713
5845	71351	50700
5846	71370	50692
5847	71380	50679
5848	71393	50667
5849	71407	50656
5850	71422	50646
5851	71433	50633
5852	71450	50624
5853	71460	50610
5854	71476	50601
5855	71490	50589
5856	71499	50576
5857	71519	50568
5858	71531	50556
5859	71549	50548
5860	71565	50539
5861	71581	50529
5862	71597	50519
5863	71613	50510
5864	71630	50501
5865	71647	50493
5866	71665	50484
5867	71678	50472
5868	71694	50463
5869	71706	50450
5870	71715	50436
5871	71729	50425
5872	71745	50416
5873	71761	50406
5874	71776	50396
5875	71786	50382
5876	71797	50369
5877	71807	50355
5878	71821	50345
5879	71836	50334
5880	71851	50323
5881	71860	50309
5882	71873	50298
5883	71896	50293
5884	71911	50283
5885	71924	50271
5886	71939	50261
5887	71954	50250
5888	71961	50235
5889	71975	50223
5890	71987	50211
5891	71997	50197
5892	72009	50185
5893	72028	50177
5894	72041	50166
5895	72050	50151
5896	72080	50151
5897	72096	50142
5898	72112	50132
5899	72128	50123
5900	72143	50112
5901	72157	50102
5902	72170	50090
5903	72192	50084
5904	72208	50075
5905	72220	50062
5906	72234	50052
5907	72246	50039
5908	72253	50023
5909	72268	50013
5910	72278	49999
5911	72288	49985
5912	72301	49973
5913	72315	49963
5914	72329	49952
5915	72345	49942
5916	72352	49926
5917	72362	49913
5918	72375	49901
5919	72403	49899
5920	72432	49898
5921	72448	49889
5922	72463	49878
5923	72474	49866
5924	72529	49883
5925	72563	49886
5926	72575	49873
5927	72587	49860
5928	72602	49850
5929	72616	49839
5930	72633	49830
5931	72648	49820
5932	72658	49806
5933	72674	49796
5934	72689	49786
5935	72705	49776
5936	72712	49760
5937	72722	49746
5938	72737	49736
5939	72753	49727
5940	72769	49717
5941	72785	49707
5942	72799	49696
5943	72811	49684
5944	72831	49677
5945	72849	49669
5946	72862	49657
5947	72872	49643
5948	72886	49632
5949	72899	49620
5950	72915	49611
5951	72932	49601
5952	72946	49590
5953	72962	49581
5954	72981	49573
5955	72991	49559
5956	73009	49551
5957	73028	49543
5958	73044	49533
5959	73054	49520
5960	73069	49509
5961	73081	49497
5962	73097	49487
5963	73113	49477
5964	73140	49475
5965	73153	49463
5966	73168	49453
5967	73186	49444
5968	73198	49432
5969	73219	49426
5970	73235	49416
5971	73251	49406
5972	73262	49393
5973	73276	49382
5974	73289	49370
5975	73296	49355
5976	73311	49344
5977	73323	49331
5978	73337	49320
5979	73348	49307
5980	73361	49296
5981	73375	49285
5982	73385	49271
5983	73407	49265
5984	73452	49275
5985	73479	49272
5986	73497	49263
5987	73512	49253
5988	73527	49243
5989	73540	49231
5990	73551	49218
5991	73566	49207
5992	73575	49193
5993	73588	49181
5994	73601	49169
5995	73608	49154
5996	73623	49143
5997	73634	49130
5998	73650	49120
5999	73665	49110
6000	73681	49100
6001	73696	49089
6002	73710	49079
6003	73721	49065
6004	73734	49053
6005	73745	49041
6006	73760	49030
6007	73775	49020
6008	73788	49007
6009	73802	48996
6010	73810	48981
6011	73824	48970
6012	73838	48959
6013	73850	48947
6014	73864	48935
6015	73875	48923
6016	73883	48907
6017	73893	48894
6018	73902	48879
6019	73915	48867
6020	73927	48855
6021	73940	48843
6022	73958	48834
6023	73969	48821
6024	73999	48821
6025	74014	48810
6026	74022	48795
6027	74032	48781
6028	74046	48771
6029	74059	48759
6030	74068	48744
6031	74080	48732
6032	74091	48718
6033	74108	48709
6034	74122	48698
6035	74140	48689
6036	74151	48676
6037	74165	48665
6038	74177	48653
6039	74193	48643
6040	74208	48632
6041	74224	48622
6042	74233	48608
6043	74239	48592
6044	74258	48584
6045	74271	48572
6046	74286	48561
6047	74296	48548
6048	74312	48538
6049	74325	48526
6050	74336	48513
6051	74351	48502
6052	74363	48490
6053	74379	48480
6054	74395	48471
6055	74411	48460
6056	74427	48451
6057	74445	48442
6058	74464	48434
6059	74479	48423
6060	74493	48412
6061	74510	48403
6062	74521	48390
6063	74538	48381
6064	74554	48371
6065	74601	48381
6066	74608	48365
6067	74626	48357
6068	74656	48356
6069	74668	48343
6070	74683	48333
6071	74697	48322
6072	74711	48311
6073	74726	48300
6074	74738	48287
6075	74750	48275
6076	74763	48263
6077	74778	48253
6078	74789	48239
6079	74804	48229
6080	74816	48216
6081	74836	48209
6082	74849	48197
6083	74865	48187
6084	74877	48175
6085	74891	48163
6086	74906	48153
6087	74920	48142
6088	74935	48131
6089	74945	48117
6090	74961	48107
6091	74971	48094
6092	74986	48083
6093	74997	48070
6094	75005	48055
6095	75013	48039
6096	75025	48027
6097	75033	48012
6098	75044	47999
6099	75055	47986
6100	75065	47972
6101	75074	47958
6102	75084	47944
6103	75092	47929
6104	75103	47916
6105	75117	47904
6106	75126	47890
6107	75136	47876
6108	75165	47875
6109	75176	47862
6110	75185	47847
6111	75198	47835
6112	75213	47825
6113	75220	47809
6114	75235	47798
6115	75243	47783
6116	75253	47769
6117	75265	47757
6118	75273	47742
6119	75281	47727
6120	75292	47714
6121	75300	47699
6122	75307	47683
6123	75316	47669
6124	75327	47656
6125	75337	47642
6126	75343	47626
6127	75357	47614
6128	75364	47599
6129	75372	47584
6130	75388	47574
6131	75400	47561
6132	75436	47564
6133	75447	47551
6134	75457	47537
6135	75478	47530
6136	75488	47517
6137	75506	47508
6138	75515	47493
6139	75523	47479
6140	75536	47467
6141	75545	47452
6142	75553	47437
6143	75564	47424
6144	75572	47409
6145	75580	47394
6146	75592	47382
6147	75600	47367
6148	75608	47352
6149	75617	47338
6150	75636	47329
6151	75647	47316
6152	75669	47310
6153	75678	47296
6154	75690	47283
6155	75700	47269
6156	75708	47255
6157	75722	47243
6158	75730	47228
6159	75740	47214
6160	75752	47202
6161	75761	47187
6162	75768	47172
6163	75779	47159
6164	75787	47144
6165	75798	47131
6166	75808	47117
6167	75820	47105
6168	75829	47090
6169	75840	47077
6170	75851	47064
6171	75858	47049
6172	75872	47038
6173	75879	47021
6174	75889	47008
6175	75901	46996
6176	75908	46980
6177	75924	46970
6178	75940	46960
6179	75968	46957
6180	75981	46946
6181	75995	46934
6182	76008	46922
6183	76017	46908
6184	76030	46896
6185	76038	46881
6186	76054	46871
6187	76063	46857
6188	76073	46843
6189	76086	46831
6190	76095	46817
6191	76106	46804
6192	76118	46791
6193	76126	46777
6194	76143	46767
6195	76153	46754
6196	76162	46739
6197	76175	46727
6198	76184	46713
6199	76191	46698
6200	76199	46683
6201	76209	46669
6202	76218	46655
6203	76225	46639
6204	76239	46628
6205	76247	46613
6206	76255	46598
6207	76269	46587
6208	76280	46574
6209	76286	46558
6210	76298	46545
6211	76308	46532
6212	76318	46518
6213	76330	46505
6214	76362	46505
6215	76374	46493
6216	76382	46478
6217	76399	46468
6218	76413	46457
6219	76426	46445
6220	76441	46434
6221	76456	46424
6222	76462	46408
6223	76475	46396
6224	76490	46386
6225	76506	46375
6226	76516	46362
6227	76528	46349
6228	76538	46336
6229	76549	46323
6230	76557	46307
6231	76564	46292
6232	76579	46281
6233	76598	46273
6234	76607	46259
6235	76619	46247
6236	76631	46234
6237	76644	46222
6238	76652	46207
6239	76667	46196
6240	76678	46184
6241	76692	46173
6242	76701	46158
6243	76710	46143
6244	76723	46132
6245	76734	46119
6246	76744	46105
6247	76757	46094
6248	76766	46079
6249	76779	46067
6250	76788	46053
6251	76796	46038
6252	76812	46028
6253	76832	46020
6254	76847	46010
6255	76856	45996
6256	76865	45981
6257	76877	45969
6258	76886	45955
6259	76896	45941
6260	76909	45929
6261	76919	45915
6262	76927	45900
6263	76941	45889
6264	76948	45874
6265	76958	45860
6266	76970	45848
6267	76978	45833
6268	76987	45819
6269	77000	45807
6270	77007	45791
6271	77017	45778
6272	77028	45765
6273	77036	45750
6274	77048	45737
6275	77064	45728
6276	77078	45716
6277	77091	45704
6278	77099	45689
6279	77109	45676
6280	77121	45663
6281	77131	45650
6282	77138	45634
6283	77150	45622
6284	77161	45609
6285	77168	45594
6286	77181	45582
6287	77192	45568
6288	77203	45556
6289	77213	45542
6290	77221	45527
6291	77229	45513
6292	77242	45500
6293	77251	45486
6294	77263	45474
6295	77280	45465
6296	77303	45459
6297	77317	45447
6298	77332	45437
6299	77340	45421
6300	77348	45407
6301	77363	45396
6302	77372	45382
6303	77384	45370
6304	77400	45359
6305	77409	45345
6306	77422	45333
6307	77433	45321
6308	77446	45309
6309	77466	45301
6310	77483	45291
6311	77491	45276
6312	77499	45262
6313	77512	45250
6314	77546	45250
6315	77559	45238
6316	77583	45233
6317	77603	45225
6318	77620	45216
6319	77653	45215
6320	77667	45204
6321	77680	45192
6322	77688	45178
6323	77702	45166
6324	77712	45153
6325	77727	45142
6326	77736	45128
6327	77745	45113
6328	77758	45102
6329	77765	45087
6330	77773	45071
